xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
183,JYLL201717005,论营利性民办学校创新驱动发展的战略选择,宋广伟,"民办学校分类管理是我国教育制度改革与创新的重要内容。基于我国营利性民办学校创新驱动发展面临的合法性事实、合理性突围与适合性重建等问题,给予营利性民办学校公平待遇、确认营利性民办学校公益本质、加强营利性民办学校政策支持、扩大营利性民办学校融资渠道、提升营利性民办学校办学质量,是我国当前营利性民办学校创新驱动发展的战略选择。 ","营利性民办学校;
                   创新驱动发展战略;
                   分类管理;",教育理论与实践,2017年17期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201717005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xJEUHhGMxgme1dTRptSQkNTU0BTeLZ0QyQjd59mdvRUeMNUckpWTJFHaoF3Srk0csxGaPRHaDhUZ650VYpGRxAFWEd1doJ0NppHd1REaV5kN3QEdKBTZiNmYyc1MxkUMtlDN5VkUvhFctpFdqF3ZhJ2V2QHSS1kZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201717005
184,TSSS201711005,广东省中小学图书馆(室)建设现状调查分析,谭荣波 覃凤兰,"通过对广东省中小学图书馆(室)的基础设施、资源、服务、管理等现状进行调查分析发现广东省中小学图书馆(室)建设现状与2004年颁布的《广东省中小学图书馆(室)建设标准》均存在一定的差距;省级学校、市县重点学校与普通学校、乡镇学校图书馆(室)建设相差较大;珠三角地区与其他地区的中小学图书馆(室)建设存在差距。据此提出广东省要加大粤东西北地区学校、普通学校、乡镇学校及民办学校图书馆(室)各方面的建设,以实现教育公平;加大图书馆基础设施建设,转变服务观念,提高馆员素质,提升服务绩效;加快中小学图书馆数字化建设,实现资源共享等建议。 ","中小学图书馆(室);
                   建设;",图书馆学研究,2017年11期,1001-0424,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=TSSS201711005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=oZVUzY2LxgmeYVzZPFXSllTb2UjSMJ1N3JzKDp3Qvg3Kqdlck9EW48EbzwGayxGNs9WMZRmbn9WbVhVbxJme3UXN3olRkNDaFx2V1cWV6ZzZON2amJmNWdzSP5UVxQVa5ZXSXJDVZlmQxNleE9ySHlTdXVGeHhVa&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=TSSS201711005
185,HZSD201703019,办学体制改革与义务教育均衡发展,郭清扬 卢同庆,"近些年来,随着我国经济发展和教育改革的不断深入,义务教育阶段学生""有学上""的问题已基本解决,但""上好学""难、教育发展不均衡等一系列问题仍十分突出,引起广大人民群众对教育现状的不满。造成这些问题的重要原因之一是教育资源配置的不均衡、单一化、不公平。借鉴国外的经验,要促进义务教育均衡发展就要加大义务教育办学体制改革的力度,形成政府主导下的多元办学格局,使教育选择多样化,让家长和学生有更多的选择权。家长和学生的选择权增加了,义务教育才会真正走向均衡发展。 ","办学体制改革;
                   多元化办学;
                   义务教育均衡发展;",华中师范大学学报(人文社会科学版),2017年03期,1000-2456,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HZSD201703019&uid=,"http://kns.cnki.net/kns/download.aspx?filename=YREORlVdw8yYHx0QstkQCRjMzZGd6N3MO52SvwWW3VUSjlTWjtSUWNnQ3cHezond4FVOGZHUFJ2ZhBVUnhWUwRmaO92M31WSwJVdVhWNu1mW4YjYrgzdOF1NzRmeX1maEljbB10UjlHRhZlR5QTYtZXVRZjSBZlS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HZSD201703019
186,SHGJ201710008,从行政监管到多元治理——“社会教育培训机构的综合治理”研讨会综述,王军,"<正>近年来,社会教育培训机构遍地开花,在满足广大学生和家长对教育多元化需求的同时,也呈现出机构良莠不齐、培训市场乱象丛生等问题,同时也对中小学课业负担起到推波助澜的负面作用,导致""校内减负""演变为""校外增负""。为此,2017年3月15日,华东师范大学教育部青少年法治教育协同创新中心暨上海市教育立法咨询与服务基地、《教育发展研究》杂志编辑部共同举办了""社会教育培训机构的综合治理""跨学科研讨会。会上,来自法学、教育学、社会学等 ",,教育发展研究,2017年10期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201710008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=iZkMIR1VIJlaFZnRxUzS2AVZItGczclQPFEU1VUYCVmd5kVZqlkdkxUVzpHUzlUMRBXMqdlekB1UmdEd4MFR2YDdZdDa20mV5U1N2RDdrBjQhJje1RFdaVnbyITcjhWVTN3ZYJGOMFlModmcs12SXlmYsNzd5w0N&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201710008
187,ZGGJ201705015,我国民办高等教育发展过程中的非教育性倾向探析,潘留仙 陈文联,"我国民办高等教育在迅猛发展过程中,存在着日益严重的功利化、扩张化、趋同化、家族化、庸俗化等""非教育性""倾向。这些""非教育性""倾向,从根本上影响甚至损害了高等教育的本质内涵,对民办高等教育持续健康发展有着消极影响。因此,政府和民办高校应尽可能地从""合教育性""的角度来寻求""非教育性""倾向的治理机制,构建起适合高等教育发展规律和大学办学规律的运行机制。 ","民办高等教育;
                   非教育性;
                   防范;",中国高教研究,2017年05期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201705015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=EtEN0gzNCJjVw82LWJFcvVVW0FlWXBnbDp1d4ZlcHdWT6ZGdQVHOwpHV2I3ZKdWU1cVSqNVT25GWoRFZNVVa0pGWkRFSYNDW6F0NvcUNy8GbwQmdyNGULdTZzt0LKhVR4sSdOBVeiNWYlpVT4YjRQNDM28CWkdUZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201705015
188,GWZX201703005,论建立公私统一的高等学校法人制度,卢威,"我国公办高校和民办高校法人制度不同、改革理路殊异,这种""双轨制""倾向难以应对理论诘难与实践困境,建立公私统一的高校法人制度势在必行。公共行政范式的转变为此提供了理论依托。多中心治理的兴起,使得垄断性的国家行政转向国家与社会合作的公共行政,公法范围扩张至从事公共事务的第三部门。在国家及其创设的机构之外,从事公共事务的民间自治组织亦应纳入公法人之列。基于此,两类高校均应定位于公法人;同时,为适应其组织特性,应在公法人框架下创设专门的高等学校法人。改革路径是在建立公法人制度的基础上,由法律明确规定高校的法人属性,并据此完善相关制度安排。 ","公办高校;
                   民办高校;
                   高校法人制度;
                   公法人;",复旦教育论坛,2017年03期,1672-0059,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GWZX201703005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=NNjaZFEWDRWeldlV1cGdXJVVPl3cw1WTwM3MIJXNtNFUQ5Ed0gFd6h1cuVHOwMXd1ADdpJ0UZ1kb1RGdPJHMm5WcJlTM4hFO2VmZDl3NzljYENWaHh0ZKplWZp1Mu92caRlZwdlUmRDdzkWbk9yK1AXUyV2UGZla&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GWZX201703005
189,QHDJ201703004,国际私立教育发展动向和我国民办教育应有作为,周海涛,"近年来,主要发达国家不断激发私立教育活力,助推本国教育实力和国际竞争力提升,且呈现出新的动向。在近期通过的《民办教育促进法》修正案提供的法律保障下,我国民办教育可借鉴国际通行做法大有可为:探索分类管理框架下的办学模式,创造驱动教育发展的新亮点;鼓励民办学校成为选择性教育提供方,满足日益增长的差异性需求;完善联动可持续的教育服务体系,强化政策引导效力;鼓励民办学校成为教育教学改革高地,提高教育供给效率;深化民办教育行政管理改革,加强事中事后监管。 ","民办教育;
                   私立教育;
                   发展动向;
                   应有作为;",清华大学教育研究,2017年03期,1001-4519,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=QHDJ201703004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=wU2cxNGbFlHRzNHbEFUR6p1TX10UCp2dmJ2csNVQZ1GMpF2R6NUbZN1bzFXZ3NWNxMVZlVVd4pnW6ZFWI1EVQhHOw8EV31GcGR1crNFSyNzSotEU4pkbWRjMNhEThd0UMVFUMJFcShUdThFWYBzSv92MlVkZ2kmZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=QHDJ201703004
190,YANG201705008,初中班主任工作满意度影响因素的多层分析——基于中国教育追踪数据(2013-2014)的应用,潘云华 张瑞博,"基于中国教育追踪2013-2014数据,运用多层线性模型分析初中班主任工作满意度的影响因素,研究发现在个人层次的影响因素中,职称和婚姻状况对初中班主任工作满意度产生显著影响;在组织层次的因素中,人际关系和单位性质显著影响初中班主任工作满意度。 ","初中班主任;
                   工作满意度;
                   多层分析;",教育学术月刊,2017年05期,1674-2311,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=YANG201705008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=oN0cHZ3TWdXeRlzaxwWMntURrUjZENEbMh0LwpWOxtkb2sWNvp2UVVWZuVnMsZzRzQXQ5R3cSJ0b5VnT0VkTHNUO3I0ZpRzKFVVeK1WZvFUOItGM3dGTTtUO2EzS2kDVypkTaRVcVp3RaFHd2InS4BnROZVYyxUd&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=YANG201705008
191,GJXZ201705007,民办高校校企合作的实践选择与应然策略,邢晖 李玉珠,"调查发现,民办高校校企合作并没有完全摆脱""学校热,企业不热""的困境。但是,不少民办高校凭借其灵活的体制机制,进行了多样化、多途径的校企合作探索,与政府建立良好合作、让企业全面参与教育教学决策、建立企业筛选与学生选拔机制、多种校企合作模式探索等,取得了良好的效果,为其他高校校企合作实施提供了逻辑示范。因此,主动服务企业及区域发展、真正实现校企双主体、完善体制机制、深化校企合作模式,是民办高校有效实施校企合作的应然策略。 ","民办高校;
                   校企合作;
                   实践选择;
                   应然策略;",国家教育行政学院学报,2017年05期,1672-4038,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJXZ201705007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=450aTtUM0cnU3RUYupUTzM0Z4EGO0xkTnN1RQZEVM9UaFxGM3MmNhJVR2g1LBZTYtplMTZ1RthmRLVEZUNHaWpEU3oWatJzdTFDOEhHT4YVSLtWRpZnZndTcmJnakFWalhzKxhlUwIHbCJjYGVkTKZ3MEtEO5JFV&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJXZ201705007
192,SHGJ201709015,从公益事业到共同利益——从联合国教科文组织教育理念的转变谈起,黄静潇 汤晓蒙,"在我国教育治理理论和实践中,教育一直被视为公益事业,但这种理念已经开始受到教育新趋势的挑战。联合国教科文组织的《反思教育:向""全球共同利益""的理念转变?》提出了""教育是一项共同利益""的主张,开始反思教育治理的规范性理念。公私立教育界限日益模糊、教育国际化和学习需求多元化等因素使教育的公益性受到挑战,公益理念难以满足教育发展的新要求。而""共同利益""作为比公益更高层面的理念,在诸多方面超越了公益理念。未来我国的教育变革需要在共同利益的范畴内加强民间社会对教育的作用,从全球视野重识知识和教育,加强国家对共同利益的规范,这是我国教育应对复杂世界的必要前提。 ","公益;
                   共同利益;
                   教育理念;
                   联合国教科文组织;",教育发展研究,2017年09期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201709015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=0IlRTNWVYxWbYRkS19WQqlWMBdlNwgmU65ENyZzajpkM31WdRhEMplEM1sERQdFSTd1Q5BnRyp1cClHepJzN6pFZNZzKHhXNx4GdykFb5dUQ5lES5I1KidmUPBHU4VmNjRlQ1oEZ5RTaN1GcTpmUyMGTlh3avQzd&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201709015
193,RMJY201708001,易教育:用哲学的思维定义学校  江苏省常州市武进清英外国语学校,,"<正>江苏省常州市武进清英外国语学校创办于2007年,坐落于江苏省常州市武进国家高新区,是一所高定位、高起点、高品质的现代化民办学校,学校占地面积150亩,由理想国、童话城、梦工厂、甜甜街、呼噜岛五大欧式建筑群组成,红墙白窗、绿树如茵;清华园、伊甸园、十二生肖园、稻草人主题园中西合璧;银杏大道、阳光沙滩、花果山杉树林、云何住书院更是别具风情…… ",,人民教育,2017年08期,0448-9365,,"http://kns.cnki.net/kns/download.aspx?filename=vkFcCFkTGlDUrJUazcFexMjT1k0YMZzTNdzQuNzL4RGZxhVWWNFNDNVYzNVZOJHVGFFSshFcvRnes9EWwk3ZBtSeHt2QNNEN14kYSN1cyw0SE9WaCZEMt5Ee0h1TLR0aUF2blhFTm5mVBVUUZlkcwE3aNdDTX9CS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=RMJY201708001
194,JJWT201704016,供给侧改革视角下教育产品提供方式变革思考,程耀忠,"教育产品提供方式是教育资源配置和利用决策中的核心问题,其实质是政府、市场、社会三者关系结构的具体表征。当前,我国教育产品提供方式的基本格局为义务教育产品以政府提供为主,市场提供的范围和份额有限;非义务教育产品主要依托政府提供,但市场提供的范围和份额呈现增长趋势。供给侧结构性改革背景下,我国教育产品提供方式与结构应形成""政府—市场—社会(非政府组织、志愿者组织、公益团体)""三者之间合理恰切的三极分化结构与良性互动关系,以补齐""教育短板"",进而有效解决我国教育改革与发展过程中的体制性、结构性问题。 ","供给侧结构性改革;
                   教育产品;
                   提供方式;",经济问题,2017年04期,1004-972X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JJWT201704016&uid=,"http://kns.cnki.net/kns/download.aspx?filename=EhEViZ2ZkV0QRhTYolTaTNkN4AzK6ZXe5IWbxM0ZTNFZup1cTtST4MzKC10RlR2SphVR5kmSvpXWMlWRC5WZD12TxhGM2MHMw5EcxRneONWSMN0Qvt2RqJzZ5ZzL3cTbzoUUjpGaURDdrMzTPVGcLdjRLJFa4BlT&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JJWT201704016
195,SHGJ201707016,民办高校教师专业发展影响因素的实证研究——以上海为例,徐雄伟,"民办高校转型升级已成为现阶段高等教育发展的必然趋势,而教师水平的高低是影响转型成功与否的关键。当前民办高校师资队伍结构不合理、流失率高等问题较为普遍,教师队伍专业发展整体水平不佳。本文以民办高校教师的工作态度为切入点,通过编制教师专业发展量表,分析工作满意度、组织承诺、工作投入度三个指标对教师专业发展的影响,针对性破解民办高校教师专业发展困境,提出营造教师专业发展的外部环境和重视教师专业发展内因驱动的建议。 ","民办高校;
                   教师专业发展;
                   工作态度;",教育发展研究,2017年07期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201707016&uid=,"http://kns.cnki.net/kns/download.aspx?filename=rM1Nx5kV6tSNr0UV0I0VP9CMLFVSxI3SthkNvBlSEZTcLRDTt9UeGRzYIRFcwsCaQZ3QYJESIJkdKhUdNZ0RLVjaM9iS2ADaal0d0pWN6pmN0EzdQdEM4MmaZV2c5RHdBNzbxkVNKdTW3QXU5I2ZvA3cn9UQkl1Y&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201707016
196,HLJG201704011,论我国营利性民办高校“社会抵触现象”的突围策略,宋广伟,"允许设立营利性民办学校、对民办学校分类管理,这既是我国高等教育改革与创新的重要内容,也是国家整体推进教育治理体系和治理能力现代化的重要举措之一,但当前营利性民办高校还存在""社会抵触现象""。这种现象表现为民众对营利性民办高校在心理上不认同、在行动上不支持,导致学校生源不足、教职工流动频繁等严重问题。研究发现,法律政策变迁、社会环境影响和营利性民办高校自觉自律性不强是导致这种状况产生的主要原因。营利性民办高校欲走出""社会抵触现象""之困境,必须端正办学动机,强化质量意识与公益意识,走上""公益与营利并重,公益优先""之路,赢得社会认同,以实现我国营利性民办高校的现实突围与重建。 ","营利性民办高校;
                   社会抵触现象;
                   现实突围;",黑龙江高教研究,2017年04期,1003-2614,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HLJG201704011&uid=,"http://kns.cnki.net/kns/download.aspx?filename=L1kaNtEczYzLKdWaTN3MHRDb29EOI5GRmlTM3R0UFlVUml1T1lTMthFMsJERktCa01maNR2cKV2RGNmQ59GapBTWs5WORlDcv9UZBNEU1wEVD5EdTpVewQHcvc3UE1mclZla5VzVFdDd6J0Q6VzcxFzbEFUWtRlZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HLJG201704011
